Finding,Assignee,Status,CSP,Severity,Tier,EnvType,EnvFriendlyName,EnvId,CreatedTime,FindingId,FindingIdShort,Region,ExecutionTeam,EstEffort,Tags
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/2d1a2410b680ae1b5c5f2cecdb343b92,2d1a2410b680,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  xfrm: Dupli",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/2d87e0dba67ea6dd44eb2dfcd2c3156d,2d87e0dba67e,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  net: dsa: s",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/2eb3b2245a03ab9149fe0cb166e09a07,2eb3b2245a03,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  vhost-scsi:",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/2efbc24ed6b7c0fbe1d5ee75cdccfd84,2efbc24ed6b7,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  padata: Fix",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/2ffe53408c9b6afbc202a55f89b2fd5a,2ffe53408c9b,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  ila: serial",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/31cac27c63e79b154f6893a66347041a,31cac27c63e7,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix t",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/32ef772e79af48ed0df59b832dddbe00,32ef772e79af,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: urllib3 is a user-friendly HTTP client library for Python. Starting in version 1,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-ext-tran-prj,928180777819,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/330eda28c1c739f3452b243fd4687728,330eda28c1c7,us-west2-c,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  x86/lam: Di",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/351849575601aa929f2a19ce3c26633d,351849575601,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  smb: client",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/363c9b1d77b33cf6a4a2129e79376049,363c9b1d77b3,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  exfat: fix ",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/37a9f534466855ed26457a2886221761,37a9f5344668,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  xfrm: state",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/37c0e29b924bf9b357d36ed5aac9f38c,37c0e29b924b,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  watchdog: c",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/393cf50f35f9b71b19ee408ad1324866,393cf50f35f9,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix t",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/39a8d525e880b5da14f043c2f5facac1,39a8d525e880,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: MiniZip in zlib through 1.3 has an integer overflow and resultant heap-based buf,,not started,GCP,Critical,Tier 1,Prod,hma-vpn,480974026585,2025-09-19,organizations/654662756615/sources/749247081354887656/findings/3c9a7d2959b6a125f24cb741086735c8,3c9a7d2959b6,us-west2-a,GCP Platform Ops,3.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/3f8dfd4ef275308e97d0da6b79efb710,3f8dfd4ef275,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix r",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/4151fb0fd02a5c252c7b1b690f5f7059,4151fb0fd02a,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amdgpu:",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/43804b91701049d42416114f53a36d87,43804b917010,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  PCI/ASPM: F",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/464e51db6c7bbc6d2732b4f82b394809,464e51db6c7b,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  smb: preven",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/4b5de385a55ef91d4630bb7bf3bbb37d,4b5de385a55e,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  nvme-tcp: f",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/4b9d0f5bfde2d3f0e2c790e0a461d627,4b9d0f5bfde2,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/4c84fd377c5d89f420e830387be4e89a,4c84fd377c5d,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: Use After Free vulnerability in Linux Linux kernel kernel on Linux, x86, ARM (bl",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/4f6510bbd4333d720377de4a3fe4b0fe,4f6510bbd433,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/4ff1070673df70d92d7363923047eb1a,4ff1070673df,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  scsi: qla2x",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/50730c8d8361abfe0e9f153147f70280,50730c8d8361,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  xen: fix UA",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/53bfe7e65f73cd1940245b97a496433c,53bfe7e65f73,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  nfsd: relea",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/54e5dfe05f29ad511da89b9933fd237a,54e5dfe05f29,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  dmaengine: ",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/57b85f64d7dfcd665f2700bd2885ad1d,57b85f64d7df,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  ax25: fix u",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/58df4be6dd44288f21a2c429be1418d0,58df4be6dd44,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  padata: Fix",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/59eb1cab44429d24862f16d665134ac7,59eb1cab4442,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  xen: fix UA",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/5b3fcb32335e6ef3dfb52c321ca87ddf,5b3fcb32335e,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  sh: push-sw",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/5c6298115c55af900ace8257200d3d2f,5c6298115c55,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: A flaw was found in grub2. When reading data from a squash4 filesystem, grub's s",,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-ext-tran-prj,928180777819,2025-09-19,organizations/654662756615/sources/749247081354887656/findings/5c7ed270720332d2da042b9cb8d2cdd2,5c7ed2707203,us-west2-c,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: An unauthorized access to the execution of the setuid file with capabilities fla,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/5f13ed1ff2d3034c054465023aea6fe9,5f13ed1ff2d3,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel 5.0.21, mounting a crafted f2fs filesystem image can lead to",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/5f7c45d791155ec66f0b59c0f952acff,5f7c45d79115,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/6166ec1cb0448926155faef56e6e2040,6166ec1cb044,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: A flaw was found in the HFS filesystem. When reading an HFS volume's name at gru,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-09-19,organizations/654662756615/sources/749247081354887656/findings/61e2a3b84f01ad684b38bfa651d68181,61e2a3b84f01,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  Bluetooth: ",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/651f1d64a7af7c39b1d3a1d2d9003352,651f1d64a7af,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: Git is a fast, scalable, distributed revision control system with an unusually r",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-11-06,organizations/654662756615/sources/749247081354887656/findings/65e8c3fd0661233ba41c650905c9d078,65e8c3fd0661,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  bnxt_en: Fi",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/66bf13c46249b8a17c543e97770080e2,66bf13c46249,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  ipv6: mcast",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/687206470272762072ab5149e5d33cf2,687206470272,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: MiniZip in zlib through 1.3 has an integer overflow and resultant heap-based buf,,not started,GCP,Critical,Tier 1,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/69ee48434ca835dbde1ad9b74704b685,69ee48434ca8,us-west2-a,GCP Platform Ops,3.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/6a2a84c0a775527c808b46ce3ff7296f,6a2a84c0a775,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  smb: preven",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/6cf3d2b8ab668caedd4187d56b711657,6cf3d2b8ab66,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: The Direct Rendering Manager (DRM) subsystem in the Linux kernel through 4.x mis,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/6f42a3be501ffce8ac03224377f6dadb,6f42a3be501f,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  PCI: endpoi",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/6ffd05c23b51447f72cdae613d342efb,6ffd05c23b51,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  rcu/nocb: F",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7138a9ccba6f03b99dd7affbbc1184cc,7138a9ccba6f,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  net: dsa: s",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7253cda21e908f657ded7dc90a5b4d42,7253cda21e90,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/72739cf63d86c41f7654e4aa7d455102,72739cf63d86,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel through 6.9, an untrusted hypervisor can inject virtual inte",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7394d140a86466a384a984a982aaa047,7394d140a864,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  ibmvnic: Us",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/73eef22ce6927394ef54da6766f66d59,73eef22ce692,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  HID: core: ",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/777adfc4b78244ae1b2fdd65bd781611,777adfc4b782,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: urllib3 is a user-friendly HTTP client library for Python. Starting in version 1,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7793f108dc7ad16741d1c2d8063a0a15,7793f108dc7a,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  rcu: Fix rc",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/78c0e236a754c58726dab2ebe3b6cc7c,78c0e236a754,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  RDMA/mlx5: ",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/79164d7785ca708afb6dd9caed5b6b55,79164d7785ca,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  xfrm: Dupli",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7a18c9f36e12fbbbd776b430f80b6aad,7a18c9f36e12,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7d96dd3f92c21fce3fd15ee176591b88,7d96dd3f92c2,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  net/sched: ",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/7e09bb87afcb9dc11392e8fb96433dab,7e09bb87afcb,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  smb: client",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/862ee90c4746e1932393162071e39ec1,862ee90c4746,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: LIBPNG is a reference library for use in applications that read, create, and man",,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-ext-tran-prj,928180777819,2025-12-04,organizations/654662756615/sources/749247081354887656/findings/866b2e4fcd4d4fe871ca22456be05ea4,866b2e4fcd4d,us-west2-c,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/86864e4b7688f540ba2e00ae9c0c1f94,86864e4b7688,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/msm/dpu",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8690ab394bac39202adcd3f26eaa41a3,8690ab394bac,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  RDMA/mlx5: ",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/87ffee92dcaa1b0a3af62495a34f8dba,87ffee92dcaa,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  x86/lam: Di",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8a3d60d66ac015ddf42616148c8d4ef3,8a3d60d66ac0,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix r",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8c9844cb9612d02cc851b6ee219f50e2,8c9844cb9612,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  PCI/ASPM: F",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8eec5f5a6832903adfcb49e872b0576a,8eec5f5a6832,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix t",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8f19b7035883919f8a171b6c520c0113,8f19b7035883,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  rcu/nocb: F",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8f782780059951e9d5ace3d42c3529f5,8f7827800599,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  gve: Accoun",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/8ff68726bc1d38bbf739cf7acf5c4eff,8ff68726bc1d,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/i915/hw",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/94cf259a69374d8f3e9966e052bb6ad1,94cf259a6937,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/95f8165205b594f98c5bf75c05a60f5a,95f8165205b5,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9684dc0265ff77ffc68976f2cb5fd68e,9684dc0265ff,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  firmware: a",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9693d463cb3c370157e6a1c4474dc40d,9693d463cb3c,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  rcu: Fix rc",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9704d8c7246fb621f1357c0f00ceb341,9704d8c7246f,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: urllib3 is a user-friendly HTTP client library for Python. Starting in version 1,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9b2f12d48a1b44011380681ee4c38ff3,9b2f12d48a1b,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  drm/amd/dis",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9b33c29e9f171107359871d206d2a135,9b33c29e9f17,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
OS_VULNERABILITY: urllib3 is a user-friendly HTTP client library for Python. Starting in version 1,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-ext-tran-prj,928180777819,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9cbae7c60ca87d3cf564380d66f908ff,9cbae7c60ca8,us-west2-c,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  smb: client",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/9d9a783175d8d1668aabb59d95ea3ed2,9d9a783175d8,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
"OS_VULNERABILITY: In the Linux kernel, the following vulnerability has been resolved:  ila: serial",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2025-12-10,organizations/654662756615/sources/749247081354887656/findings/a206114e74e3dcb89664329b22206c30,a206114e74e3,us-west2-a,GCP Platform Ops,2.0,category:OS_VULNERABILITY
